dataset,threshold,sensitivity_A,sensitivity_B,sensitivity_gap,specificity_A,specificity_B,specificity_gap,fnr_A,fnr_B,fnr_gap,fpr_A,fpr_B,fpr_gap,ppv_A,ppv_B,ppv_gap,npv_A,npv_B,npv_gap,predicted_positive_rate_A,predicted_positive_rate_B,predicted_positive_rate_gap,disparate_impact_ratio
CDC Diabetes (BRFSS 2015),0.29,0.531106398020502,0.588318863456985,-0.05721246543648306,0.8617679676600007,0.8614967642015599,0.000271203458440894,0.46889360197949803,0.41168113654301497,0.05721246543648306,0.13823203233999926,0.13850323579844015,-0.000271203458440894,0.4374727034502839,0.42667429879793933,0.010798404652344551,0.9007927604517239,0.922744238402749,-0.021951477951025145,0.20436761774419088,0.20556326924434612,-0.0011956515001552426,0.994183535295238
CDC Diabetes (BRFSS 2015),0.3,0.5111346765641569,0.571112865035517,-0.05997818847136005,0.8706400028619469,0.8698766524697162,0.0007633503922306328,0.4888653234358431,0.42888713496448305,0.05997818847136005,0.12935999713805313,0.13012334753028376,-0.0007633503922306328,0.44437615242778117,0.4346990267932236,0.009677125634557582,0.8979448769508911,0.9204858062628036,-0.02254092931191254,0.19362708637053347,0.195867554656061,-0.0022404682855275415,0.9885613097612733
CDC Diabetes (BRFSS 2015),0.31,0.48798161894662423,0.5463299131807419,-0.05834829423411764,0.8819446928773298,0.8810221804303335,0.0009225124469962598,0.5120183810533758,0.45367008681925813,0.05834829423411769,0.1180553071226702,0.11897781956966647,-0.0009225124469962598,0.455535390199637,0.44583279659925285,0.009702593600384168,0.8948457350272232,0.9172473365966024,-0.022401601569379204,0.18032786885245902,0.18268891346810062,-0.0023610446156416,0.9870761472558987
CDC Diabetes (BRFSS 2015),0.32,0.4627076705549664,0.5243883188634569,-0.061680648308490515,0.8932851572282045,0.890674262957022,0.00261089427118244,0.5372923294450336,0.47561168113654306,0.061680648308490515,0.10671484277179555,0.10932573704297799,-0.00261089427118244,0.4674165327620068,0.4566323024054983,0.010784230356508495,0.8914673330953231,0.9144471577034471,-0.022979824608123978,0.16664187319627502,0.1712046690043066,-0.004562795808031567,0.9733488821621051
CDC Diabetes (BRFSS 2015),0.33,0.4414987628137151,0.5035516969218626,-0.06205293410814755,0.9005115729975316,0.8982797721112893,0.0022318008862423078,0.558501237186285,0.49644830307813737,0.062052934108147606,0.0994884270024684,0.10172022788871071,-0.0022318008862423078,0.47319568100018944,0.4644729178800233,0.008722763120166122,0.8884653395453904,0.911719298245614,-0.02325395870022362,0.15706167623694625,0.1616266208551997,-0.004564944618253436,0.9717562330134766
CDC Diabetes (BRFSS 2015),0.34,0.4232944503358077,0.48745067087608523,-0.06415622054027753,0.906557435695632,0.9053598097239891,0.0011976259716428572,0.5767055496641923,0.5125493291239147,0.06415622054027759,0.09344256430436804,0.0946401902760109,-0.0011976259716428572,0.47833033752746157,0.47434715821812595,0.003983179309335616,0.8859250454481891,0.9097629436122614,-0.023837898164072335,0.1489690875011157,0.1532017038100393,-0.0042326163089236035,0.9723722634692641
CDC Diabetes (BRFSS 2015),0.35,0.4065040650406504,0.46992896606156276,-0.06342490102091236,0.9129252674131578,0.9105868687427402,0.0023383986704176296,0.5934959349593496,0.5300710339384372,0.06342490102091236,0.08707473258684217,0.0894131312572598,-0.0023383986704176296,0.48584706379383186,0.4793880837359098,0.006458980057922059,0.8837136821692004,0.907449769864675,-0.023736087695474528,0.1408467466008152,0.14614171745934623,-0.005294970858531034,0.9637682452992659
CDC Diabetes (BRFSS 2015),0.36,0.38335100742311773,0.44435674822415155,-0.061005740801033825,0.9219403999570708,0.9177498755462138,0.004190524410856988,0.6166489925768823,0.5556432517758485,0.061005740801033825,0.07805960004292922,0.08225012445378621,-0.004190524410856988,0.49850609055389566,0.48626705821385385,0.012239032340041811,0.8807587149692413,0.9040976460331299,-0.023338931063888624,0.12945166760881854,0.1362342032805403,-0.006782535671721768,0.950214149542499
CDC Diabetes (BRFSS 2015),0.37,0.3653234358430541,0.42951854775059195,-0.06419511190753785,0.9280935856616463,0.9239449084573261,0.004148677204320217,0.6346765641569458,0.570481452249408,0.0641951119075378,0.07190641433835365,0.07605509154267387,-0.004148677204320217,0.506990434142752,0.4973496618534089,0.009640772289343125,0.8784113225435092,0.9023823672410999,-0.023971044697590704,0.12129957454404808,0.1287506177488057,-0.007451043204757618,0.9421280974410957
CDC Diabetes (BRFSS 2015),0.38,0.3469423824673029,0.41168113654301497,-0.06473875407571206,0.9332450899724538,0.9298080646053433,0.0034370253671105466,0.6530576175326971,0.588318863456985,0.06473875407571206,0.06675491002754619,0.07019193539465673,-0.0034370253671105466,0.5126664925568033,0.5068013991449669,0.005865093411836386,0.8759317708683098,0.900206174525397,-0.024274403657087218,0.11392103775549671,0.12110229920222154,-0.007181261446724832,0.9407008661765103
CDC Diabetes (BRFSS 2015),0.39,0.33351007423117707,0.39652722967640097,-0.0630171554452239,0.9374306872249848,0.934067149731733,0.0033635374932518003,0.6664899257688229,0.603472770323599,0.0630171554452239,0.0625693127750152,0.06593285026826701,-0.0033635374932518003,0.518976897689769,0.5130718954248366,0.005905002264932402,0.8741951626355297,0.8983163550283267,-0.024121192392797086,0.10817887001279343,0.11521897724331066,-0.007040107230517234,0.9388980235812155
CDC Diabetes (BRFSS 2015),0.4,0.3213149522799576,0.38326756116811367,-0.06195260888815607,0.9412227667871069,0.9377177941257813,0.003504972661325656,0.6786850477200423,0.6167324388318863,0.06195260888815601,0.058777233212893076,0.06228220587421873,-0.003504972661325656,0.5252817104882982,0.5188034188034188,0.006478291684879345,0.872636815920398,0.8966757464364108,-0.024038930516012802,0.10297224123054952,0.11013578707081166,-0.007163545840262145,0.934957146711483
CDC Diabetes (BRFSS 2015),0.41,0.3052315305761753,0.3696921862667719,-0.06446065569059661,0.9450506206847208,0.9413684385198297,0.0036821821648911346,0.6947684694238248,0.6303078137332281,0.06446065569059667,0.05494937931527921,0.05863156148017035,-0.0036821821648911346,0.5292675452038001,0.5248767368892873,0.004390808314512884,0.8704692236720707,0.8950067050564013,-0.02453748138433065,0.09708131266549641,0.10500553032264137,-0.00792421765714496,0.9245352351176466
CDC Diabetes (BRFSS 2015),0.42,0.2916224814422057,0.35659037095501184,-0.06496788951280613,0.9489142489178264,0.9453786160738978,0.003535632843928549,0.7083775185577943,0.6434096290449882,0.06496788951280608,0.051085751082173614,0.05462138392610216,-0.003535632843928549,0.5360623781676414,0.5335380255077941,0.0025243526598472954,0.8687321913994694,0.8934629760317834,-0.02473078463231393,0.09157716223855286,0.09963994069611465,-0.008062778457561787,0.919080858526884
CDC Diabetes (BRFSS 2015),0.43,0.27553905973842346,0.34380426203630626,-0.0682652022978828,0.9519192930991307,0.9491122296587201,0.0028070634404105954,0.7244609402615765,0.6561957379636938,0.06826520229788269,0.0480807069008693,0.05088777034127989,-0.0028070634404105954,0.537030657940062,0.5420607267297163,-0.005030068789654285,0.8665168685684512,0.8919558154645874,-0.025438946896136128,0.08637053345630895,0.09455675052361566,-0.008186217067306711,0.9134253554402528
CDC Diabetes (BRFSS 2015),0.44,0.2582184517497349,0.32423046566692976,-0.06601201391719486,0.9566057310485457,0.9535649095635821,0.0030408214849636517,0.7417815482502651,0.6757695343330703,0.0660120139171948,0.04339426895145426,0.046435090436417914,-0.0030408214849636517,0.5463724756918474,0.5502276989016877,-0.0038552232098402195,0.8643372014093157,0.8895510835913313,-0.02521388218201559,0.07955728779268692,0.08784976349045726,-0.008292475697770335,0.9056061693476145
CDC Diabetes (BRFSS 2015),0.45,0.2431954754330152,0.3060773480662983,-0.06288187263328313,0.9602189389332093,0.9567453952099121,0.0034735437232972233,0.7568045245669848,0.6939226519337016,0.06288187263328315,0.03978106106679069,0.043254604790087914,-0.0034735437232972233,0.5530546623794212,0.5535255495289751,-0.0004708871495539002,0.8624168621276869,0.8872531418312388,-0.024836279703551956,0.0740233852012734,0.08243710728825925,-0.008413722086985848,0.897937684087271
CDC Diabetes (BRFSS 2015),0.46,0.2200424178154825,0.285240726124704,-0.06519830830922152,0.964440310521232,0.9604513523978097,0.00398895812342237,0.7799575821845175,0.7147592738752959,0.06519830830922158,0.035559689478767975,0.039548647602190345,-0.00398895812342237,0.5560518088432336,0.5582329317269076,-0.0021811228836740026,0.8593331633303583,0.8846545750968005,-0.025321411766442203,0.06661509624825206,0.07617725272397807,-0.009562156475726016,0.8744749103728682
CDC Diabetes (BRFSS 2015),0.47,0.20007069635913752,0.26361483820047354,-0.06354414184133603,0.9685543591027796,0.9650976270811439,0.0034567320216357666,0.7999293036408625,0.7363851617995265,0.06354414184133594,0.03144564089722035,0.03490237291885612,-0.0034567320216357666,0.5629040278468423,0.5695770804911323,-0.006673052644289967,0.8567721518987341,0.8820808371881398,-0.025308685289405664,0.059831602749099995,0.0689995999341068,-0.009167997185006806,0.8671297051901452
CDC Diabetes (BRFSS 2015),0.48,0.1800989749027925,0.23835832675611682,-0.058259351853324315,0.9736343147426036,0.9691078046352122,0.004526510107391468,0.8199010250972075,0.7616416732438832,0.058259351853324315,0.026365685257396354,0.030892195364787822,-0.004526510107391468,0.5802961275626424,0.574800152264941,0.005495975297701405,0.854371370271543,0.8789695479857522,-0.024598177714209246,0.052244800809258876,0.06182194714423552,-0.009577146334976645,0.8450850098164588
CDC Diabetes (BRFSS 2015),0.49,0.16489925768822905,0.2202052091554854,-0.05530595146725634,0.97688977927235,0.9731179821892804,0.003771797083069628,0.8351007423117709,0.7797947908445146,0.055305951467256254,0.02311022072765001,0.02688201781071964,-0.003771797083069628,0.590880303989867,0.5893536121673004,0.0015266918225665949,0.8524912587412588,0.8768878034192295,-0.0243965446779707,0.04697866769807504,0.05570329230696821,-0.008724624608893172,0.8433732684809051
CDC Diabetes (BRFSS 2015),0.5,0.15075998586072817,0.20662983425414364,-0.05586984839341547,0.97917933674382,0.9754411195309475,0.0037382172128724855,0.8492400141392719,0.7933701657458564,0.05586984839341547,0.02082066325618004,0.024558880469052524,-0.0037382172128724855,0.5944250871080139,0.5958124715521165,-0.0013873844441025796,0.8506650919940328,0.8752729799483819,-0.024607887954349095,0.042694356014400046,0.05170263337490881,-0.009008277360508764,0.8257675330541198
CDC Diabetes (BRFSS 2015),0.51,0.139802050194415,0.19352801894238358,-0.05372596874796859,0.9809322791829141,0.9775706620941423,0.0033616170887718066,0.860197949805585,0.8064719810576164,0.05372596874796853,0.019067720817085854,0.02242933790585766,-0.0033616170887718066,0.5974320241691843,0.6018654884634266,-0.004433464294242295,0.8492582153808034,0.8737146529562982,-0.02445643757549487,0.03939186575823391,0.047937307321205845,-0.008545441562971934,0.8217371387651613
CDC Diabetes (BRFSS 2015),0.52,0.1283138918345705,0.17963693764798738,-0.05132304581341687,0.9825063499445498,0.9797831738481111,0.002723176096438684,0.8716861081654295,0.8203630623520126,0.051323045813416845,0.017493650055450227,0.02021682615188891,-0.002723176096438684,0.5975308641975309,0.6088817549491706,-0.011350890751639753,0.8477589825904432,0.8720706971248523,-0.024311714534409057,0.03614887983100771,0.04398371496481773,-0.007834835133810024,0.821869636521675
CDC Diabetes (BRFSS 2015),0.53,0.1184164015553199,0.16590370955011838,-0.04748730799479847,0.9841877437126605,0.981912716411306,0.0022750273013545375,0.88158359844468,0.8340962904498816,0.04748730799479839,0.01581225628733951,0.018087283588694048,-0.0022750273013545375,0.6025179856115108,0.6164222873900294,-0.013904301778518535,0.846518354410905,0.8704520937530646,-0.0239337393421597,0.03308440689060129,0.0401242557597722,-0.00703984886917091,0.8245487988283405
CDC Diabetes (BRFSS 2015),0.54,0.11010957935666313,0.1542225730071034,-0.044112993650440274,0.9859406861517548,0.9842635101498977,0.001677176001857128,0.8898904206433369,0.8457774269928966,0.0441129936504403,0.014059313848245214,0.015736489850102342,-0.001677176001857128,0.6131889763779528,0.6319534282018111,-0.01876445182385833,0.8455284552845529,0.8691479229247564,-0.023619467640203506,0.030228199101484634,0.03638246299390488,-0.0061542638924202454,0.830845319805554
CDC Diabetes (BRFSS 2015),0.55,0.09773771650759985,0.14159431728492503,-0.04385660077732517,0.9878367259328158,0.9862824271253942,0.001554298807421639,0.9022622834924001,0.858405682715075,0.043856600777325117,0.012163274067184204,0.013717572874605843,-0.001554298807421639,0.6192609182530795,0.6439339554917445,-0.024673037238664985,0.8439696802983068,0.8676885644768857,-0.023718884178578925,0.026568682871678916,0.03278186995505142,-0.006213187083372502,0.8104688020576111
CDC Diabetes (BRFSS 2015),0.56,0.09049133969600566,0.1329123914759274,-0.04242105177992174,0.9895181197009265,0.9878311853531722,0.0016869343477543541,0.9095086603039944,0.8670876085240726,0.042421051779921726,0.010481880299073487,0.012168814646827841,-0.0016869343477543541,0.6360248447204969,0.656786271450858,-0.020761426730361077,0.8431384502834848,0.8667103443255442,-0.023571894042059394,0.023950492398321976,0.03016967500529499,-0.006219182606973014,0.793859807708187
CDC Diabetes (BRFSS 2015),0.57,0.08501237186284906,0.12517758484609312,-0.04016521298324406,0.9904482524237113,0.9888268156424581,0.0016214367812531494,0.914987628137151,0.8748224151539069,0.04016521298324405,0.009551747576288738,0.011173184357541888,-0.0016214367812531494,0.643048128342246,0.6624895572263994,-0.019441428884153344,0.8424672123664911,0.8657981402557149,-0.02333092788922375,0.022254619023533963,0.02816934553926529,-0.005914726515731328,0.7900296793375344
CDC Diabetes (BRFSS 2015),0.58,0.07864969954047367,0.11570639305445936,-0.03705669351398569,0.9914499338174794,0.9898224459317441,0.0016274878857353015,0.9213503004595264,0.8842936069455406,0.03705669351398577,0.008550066182520633,0.010177554068255934,-0.0016274878857353015,0.6505847953216374,0.6657584014532243,-0.015173606131586914,0.8416800801773621,0.8646598376497874,-0.02297975747242531,0.02035048049745619,0.025910149907043514,-0.005559669409587322,0.785425038854138
CDC Diabetes (BRFSS 2015),0.59,0.07140332272887946,0.10560378847671666,-0.034200465747837194,0.9923442922047723,0.9911222965872006,0.0012219956175716362,0.9285966772711205,0.8943962115232833,0.034200465747837194,0.007655707795227729,0.008877703412799365,-0.0012219956175716362,0.6537216828478964,0.6757575757575758,-0.022035892909679333,0.8407540993544085,0.8634797484519191,-0.022725649097510625,0.018386837642438487,0.023297954957287082,-0.004911117314848595,0.7892039312526653
CDC Diabetes (BRFSS 2015),0.6,0.06680805938494168,0.09455406471981058,-0.0277460053348689,0.9934890709405073,0.9923115216549588,0.0011775492855484737,0.9331919406150583,0.9054459352801895,0.027746005334868817,0.006510929059492687,0.007688478345041161,-0.0011775492855484737,0.675,0.6830102622576967,-0.008010262257696632,0.8402468911681946,0.8621683967704729,-0.021921505602278235,0.016661212103180507,0.020638693431859364,-0.003977481328678856,0.807280371608266
CDC Diabetes (BRFSS 2015),0.61,0.05973842347119123,0.08271507498026835,-0.02297665150907712,0.9942045576503417,0.9932518391503955,0.0009527184999461591,0.9402615765288088,0.9172849250197317,0.02297665150907713,0.005795442349658342,0.006748160849604501,-0.0009527184999461591,0.676,0.6822916666666666,-0.006291666666666584,0.8393283198936909,0.8607309766327143,-0.021402656739023307,0.014876082234982595,0.018073565057774223,-0.003197482822791628,0.8230851073061398
CDC Diabetes (BRFSS 2015),0.62,0.053375751148815834,0.07087608524072612,-0.01750033409191029,0.9948484956891925,0.9943580950273798,0.0004904006618127177,0.9466242488511841,0.9291239147592739,0.017500334091910208,0.005151504310807464,0.005641904972620182,-0.0004904006618127177,0.6771300448430493,0.6875957120980092,-0.010465667254959898,0.8385044474596713,0.859321223709369,-0.020816776249697688,0.013269465353604475,0.015367236956675218,-0.0020977716030707427,0.8634906451312633
CDC Diabetes (BRFSS 2015),0.63,0.045068928950159064,0.06045777426992897,-0.015388845319769903,0.9957786284119773,0.9951324741412689,0.0006461542707083545,0.954931071049841,0.9395422257300711,0.015388845319769917,0.004221371588022715,0.00486752585873107,-0.0006461542707083545,0.6836461126005362,0.6851520572450805,-0.0015059446445443436,0.8374450929658824,0.8580626699098584,-0.020617576943975924,0.011097557347297015,0.013155107900124726,-0.0020575505528277107,0.8435930310531164
CDC Diabetes (BRFSS 2015),0.64,0.03782255213856486,0.05351223362273086,-0.015689681484165996,0.9964941151218116,0.9959621660490071,0.0005319490728045162,0.9621774478614351,0.9464877663772692,0.01568968148416594,0.00350588487818837,0.004037833950992886,-0.0005319490728045162,0.6858974358974359,0.6989690721649484,-0.01307163626751251,0.8365116069551638,0.8572652828032755,-0.02075367584811172,0.00928267531462914,0.011413644600287105,-0.002130969285657966,0.813296334318631
CDC Diabetes (BRFSS 2015),0.65,0.031813361611876985,0.0430939226519337,-0.011280561040056716,0.997460022180088,0.9970131091321423,0.0004469130479457517,0.968186638388123,0.9569060773480663,0.011280561040056702,0.0025399778199119982,0.00298689086785775,-0.0004469130479457517,0.7171314741035857,0.7165354330708661,0.0005960410327195964,0.8357913669064748,0.8560505319148937,-0.020259165008418845,0.007467793281961263,0.00896618266538018,-0.0014983893834189166,0.8328843567726508
CDC Diabetes (BRFSS 2015),0.66,0.02562743018734535,0.036148382004735594,-0.010520951817390243,0.997960862876972,0.9977598318491067,0.00020103102786539484,0.9743725698126546,0.9638516179952644,0.010520951817390212,0.0020391371230279454,0.00224016815089334,-0.00020103102786539484,0.7178217821782178,0.7387096774193549,-0.0208878952411371,0.834984584992068,0.855249745158002,-0.02026516016593405,0.006009937222932968,0.00729531922904949,-0.001285382006116522,0.8238072981099698
CDC Diabetes (BRFSS 2015),0.67,0.02209261223047013,0.032202052091554856,-0.010109439861084726,0.9983901549028726,0.9978981138337297,0.0004920410691429122,0.9779073877695299,0.9677979479084451,0.010109439861084812,0.0016098450971273603,0.0021018861662702726,-0.0004920410691429122,0.7352941176470589,0.7285714285714285,0.006722689075630339,0.8345444215184953,0.8547603818728827,-0.02021596035438744,0.005057867959894082,0.0065893205939801846,-0.0015314526340861022,0.7675856543563545
CDC Diabetes (BRFSS 2015),0.68,0.01891127606928243,0.02857142857142857,-0.009660152502146139,0.9987121239222981,0.9982576469937496,0.0004544769285484973,0.9810887239307176,0.9714285714285714,0.009660152502146135,0.001287876077701866,0.0017423530062503634,-0.0004544769285484973,0.7482517482517482,0.7418032786885246,0.006448469563223647,0.8341400741006334,0.8543397476863358,-0.020199673585702405,0.0042545595192050225,0.005742122231897019,-0.0014875627126919961,0.740938514957291
CDC Diabetes (BRFSS 2015),0.69,0.0167903852951573,0.02462509865824783,-0.00783471336309053,0.9988909955997567,0.9984512417722219,0.00043975382753480563,0.9832096147048427,0.9753749013417522,0.007834713363090495,0.0011090044002433075,0.0015487582277781131,-0.00043975382753480563,0.753968253968254,0.7358490566037735,0.01811919736448042,0.833865910109004,0.8538587072207374,-0.019992797111733407,0.0037487727232156137,0.0049890570211564254,-0.0012402842979408117,0.7513990534320806
CDC Diabetes (BRFSS 2015),0.7,0.016083421703782255,0.022099447513812154,-0.0060160258100298986,0.9990340929417236,0.9986171801537695,0.0004169127879540824,0.9839165782962177,0.9779005524861879,0.006016025810029801,0.0009659070582763718,0.0013828198462304542,-0.0004169127879540824,0.7711864406779662,0.7368421052631579,0.0343443354148083,0.8337861642731317,0.8535564853556485,-0.019770321082516862,0.0035107554074558923,0.004471324688772268,-0.0009605692813163757,0.7851712080474907
CDC Diabetes (BRFSS 2015),0.71,0.014492753623188406,0.01973164956590371,-0.005238895942715304,0.9992129646191822,0.9987554621383926,0.00045750248078957334,0.9855072463768116,0.9802683504340963,0.005238895942715316,0.0007870353808178132,0.0012445378616073866,-0.00045750248078957334,0.7884615384615384,0.7352941176470589,0.05316742081447956,0.8335870116692035,0.8532712709401508,-0.019684259270947302,0.0030942251048763796,0.004000658932059398,-0.0009064338271830186,0.7734288669500705
CDC Diabetes (BRFSS 2015),0.72,0.012902085542594557,0.017995264404104185,-0.005093178861509628,0.9993202876256574,0.999004369710714,0.0003159179149433422,0.9870979144574055,0.9820047355958959,0.005093178861509617,0.0006797123743426114,0.0009956302892859537,-0.0003159179149433422,0.7934782608695652,0.76,0.03347826086956518,0.8333780840717205,0.8530807925749239,-0.019702708503203326,0.0027371991312367975,0.0035299931753465276,-0.0007927940441097301,0.7754120178909683
CDC Diabetes (BRFSS 2015),0.73,0.011488158359844469,0.016258879242304656,-0.004770720882460187,0.9994633849676242,0.9990320261076387,0.0004313588599854645,0.9885118416401555,0.9837411207576954,0.004770720882460111,0.0005366150323757868,0.0009679738923612513,-0.0004313588599854645,0.8125,0.7463768115942029,0.06612318840579712,0.8331991291640571,0.8528627080628025,-0.01966357889874537,0.0023801731575972154,0.0032475937213188055,-0.0008674205637215901,0.7329036085925976
CDC Diabetes (BRFSS 2015),0.74,0.010604453870625663,0.015469613259668509,-0.004865159389042846,0.9995349336386077,0.9991426516953371,0.0003922819432705671,0.9893955461293743,0.9845303867403314,0.004865159389042861,0.00046506636139231894,0.000857348304662886,-0.0003922819432705671,0.821917808219178,0.7596899224806202,0.062227885738557864,0.8330848589659491,0.8527759418374091,-0.01969108287146004,0.002171908006307459,0.003035794130798014,-0.0008638861244905549,0.7154332318761462
CDC Diabetes (BRFSS 2015),0.75,0.008837044892188053,0.013891081294396212,-0.005054036402208159,0.9995707079740994,0.999225620886111,0.00034508708798841603,0.9911629551078119,0.9861089187056038,0.00505403640220814,0.000429292025900585,0.000774379113889001,-0.00034508708798841603,0.8064516129032258,0.7586206896551724,0.04783092324805338,0.8328415153953919,0.8525851287254879,-0.019743613330096,0.0018446341971378418,0.002729861388934648,-0.0008852271917968062,0.6757244908532614
CDC Diabetes (BRFSS 2015),0.76,0.007423117709437964,0.011681136543014996,-0.004258018833577032,0.9996422566450828,0.9994745284584324,0.00016772818665033995,0.9925768822905621,0.988318863456985,0.004258018833577015,0.0003577433549172282,0.0005254715415675681,-0.00016772818665033995,0.8076923076923077,0.7956989247311828,0.011993382961124954,0.8326529395989154,0.8523349056603774,-0.019681966061461997,0.0015471125524381898,0.002188595768714847,-0.0006414832162766574,0.7068973515135054
CDC Diabetes (BRFSS 2015),0.77,0.007069635913750442,0.010260457774269928,-0.0031908218605194863,0.999749579651558,0.9996128104430555,0.0001367692085024741,0.9929303640862496,0.98973954222573,0.003190821860519555,0.00025042034844202643,0.0003871895569445005,-0.0001367692085024741,0.851063829787234,0.8227848101265823,0.028279019660651716,0.8326182814920748,0.8521714528221813,-0.019553171330106478,0.0013983517300883638,0.0018591297390158378,-0.000460778008927474,0.7521539248942386
CDC Diabetes (BRFSS 2015),0.78,0.006185931424531637,0.008997632202052092,-0.0028117007775204554,0.9997853539870497,0.9996404668399801,0.0001448871470696167,0.9938140685754684,0.9910023677979479,0.002811700777520465,0.0002146460129502925,0.0003595331600199092,-0.0001448871470696167,0.8536585365853658,0.8142857142857143,0.039372822299651555,0.832499255287459,0.8520142375598142,-0.019514982272355152,0.0012198387432685728,0.0016473301484950461,-0.00042749140522647337,0.7404943959673067
CDC Diabetes (BRFSS 2015),0.79,0.005478967833156593,0.007419100236779795,-0.0019401324036232024,0.9998211283225414,0.9997234360307539,9.769229178757666e-05,0.9945210321668434,0.9925808997632202,0.0019401324036232293,0.0001788716774585586,0.00027656396924613524,-9.769229178757666e-05,0.8611111111111112,0.8245614035087719,0.03654970760233922,0.8324050632911393,0.8518239230841738,-0.019418859793034482,0.0010710779209187468,0.0013413974066316806,-0.00027031948571293383,0.7984791946245667
CDC Diabetes (BRFSS 2015),0.8,0.0042417815482502655,0.006314127861089187,-0.0020723463128389215,0.9998569026580332,0.9998064052215277,5.04974365054256e-05,0.9957582184517497,0.9936858721389108,0.002072346312838924,0.00014309734196682466,0.00019359477847225026,-5.04974365054256e-05,0.8571428571428571,0.851063829787234,0.006079027355623046,0.8322365482535807,0.8516939169768647,-0.019457368723283963,0.0008330606051590254,0.0011060645282752453,-0.0002730039231162199,0.7531754105323929
CDC Diabetes (BRFSS 2015),0.81,0.002474372569812655,0.002999210734017364,-0.000524838164204709,0.9999642256645083,0.9999446872061508,1.9538458357448718e-05,0.9975256274301874,0.9970007892659827,0.0005248381642046773,3.577433549173392e-05,5.531279384918264e-05,-1.9538458357448718e-05,0.9333333333333333,0.9047619047619048,0.02857142857142858,0.8320038099773782,0.8512902618195517,-0.01928645184217348,0.00044628246704947786,0.0004941990445485138,-4.791657749903596e-05,0.9030419463015935
CDC Diabetes (BRFSS 2015),0.82,0.0017674089784376105,0.0017363851617995265,3.102381663808401e-05,0.9999642256645083,0.9999446872061508,1.9538458357448718e-05,0.9982325910215624,0.9982636148382005,-3.102381663810938e-05,3.577433549173392e-05,5.531279384918264e-05,-1.9538458357448718e-05,0.9090909090909091,0.8461538461538461,0.06293706293706292,0.8319047619047619,0.8511299435028249,-0.019225181598062968,0.0003272738091696171,0.00030593274186336574,2.1341067306251363e-05,1.0697573825418876
CDC Diabetes (BRFSS 2015),0.83,0.0014139271827500884,0.001420678768745067,-6.751585994978606e-06,0.9999642256645083,0.9999446872061508,1.9538458357448718e-05,0.9985860728172499,0.9985793212312549,6.751585994946296e-06,3.577433549173392e-05,5.531279384918264e-05,-1.9538458357448718e-05,0.8888888888888888,0.8181818181818182,0.07070707070707061,0.8318552467115052,0.8510898733581281,-0.0192346266466229,0.0002677694802296867,0.0002588661661920787,8.903314037607976e-06,1.0343935021272797
CDC Diabetes (BRFSS 2015),0.84,0.0010604453870625664,0.0006314127861089187,0.0004290326009536477,0.9999642256645083,0.9999446872061508,1.9538458357448718e-05,0.9989395546129375,0.9993685872138911,-0.00042903260095361606,3.577433549173392e-05,5.531279384918264e-05,-1.9538458357448718e-05,0.8571428571428571,0.6666666666666666,0.19047619047619047,0.8318057374122129,0.8509897145009062,-0.01918397708869335,0.00020826515128975634,0.00014119972701386111,6.706542427589523e-05,1.4749685122926026
CDC Diabetes (BRFSS 2015),0.85,0.0003534817956875221,0.00031570639305445933,3.777540263306278e-05,1.0,0.9999446872061508,5.531279384918264e-05,0.9996465182043125,0.9996842936069456,-3.777540263305568e-05,0.0,5.531279384918264e-05,-5.531279384918264e-05,1.0,0.5,0.5,0.8317117438781279,0.8509496575584269,-0.019237913680299035,5.950432893993038e-05,9.413315134257407e-05,-3.462882240264369e-05,0.6321293624111154
CDC Diabetes (BRFSS 2015),0.86,0.0,0.00015785319652722967,-0.00015785319652722967,1.0,1.0,0.0,1.0,0.9998421468034727,0.00015785319652728003,0.0,0.0,0.0,,1.0,,0.831662253428937,0.8509366468982397,-0.01927439346930271,0.0,2.3533287835643517e-05,-2.3533287835643517e-05,0.0
CDC Diabetes (BRFSS 2015),0.87,0.0,0.00015785319652722967,-0.00015785319652722967,1.0,1.0,0.0,1.0,0.9998421468034727,0.00015785319652728003,0.0,0.0,0.0,,1.0,,0.831662253428937,0.8509366468982397,-0.01927439346930271,0.0,2.3533287835643517e-05,-2.3533287835643517e-05,0.0
CDC Diabetes (BRFSS 2015),0.88,0.0,0.00015785319652722967,-0.00015785319652722967,1.0,1.0,0.0,1.0,0.9998421468034727,0.00015785319652728003,0.0,0.0,0.0,,1.0,,0.831662253428937,0.8509366468982397,-0.01927439346930271,0.0,2.3533287835643517e-05,-2.3533287835643517e-05,0.0
CDC Diabetes (BRFSS 2015),0.89,0.0,0.00015785319652722967,-0.00015785319652722967,1.0,1.0,0.0,1.0,0.9998421468034727,0.00015785319652728003,0.0,0.0,0.0,,1.0,,0.831662253428937,0.8509366468982397,-0.01927439346930271,0.0,2.3533287835643517e-05,-2.3533287835643517e-05,0.0
CDC Diabetes (BRFSS 2015),0.9,0.0,0.00015785319652722967,-0.00015785319652722967,1.0,1.0,0.0,1.0,0.9998421468034727,0.00015785319652728003,0.0,0.0,0.0,,1.0,,0.831662253428937,0.8509366468982397,-0.01927439346930271,0.0,2.3533287835643517e-05,-2.3533287835643517e-05,0.0
